name,url,price,rating,review_count,image
"HP Pavilion Gaming Latest AMD Ryzen 5 5600H Processor 15.6""(39.6cm) FHD Gaming Laptop (8GB/512GB SSD/Windows 11 Home/NVIDIA GeForce GTX 1650 4GB Graphics/B&O/Backlit KB/1.98 Kg), 15-ec2150AX ",https://www.amazon.in//HP-Pavilion-Processor-Graphics-15-ec2150AX/dp/B09MF8KMRW/ref=sr_1_89?keywords=HP+Laptop&qid=1676017425&sr=8-89,"₹57,999",4.2 out of 5 stars,270,https://m.media-amazon.com/images/I/71GOHbZLUuL._AC_UY218_.jpg
"(Renewed) HP 348 G4 NOTEBOOK (Windows 10 Pro, Intel CORE I5 7TH GEN /8GB/256GB SSD/WEBCAM/14'' (35 cm)/WIN PRO) ",https://www.amazon.in//Renewed-HP-348-G4-NOTEBOOK/dp/B0BGKVBJ1Z/ref=sr_1_90?keywords=HP+Laptop&qid=1676017425&sr=8-90,"₹19,699",3.3 out of 5 stars,4,https://m.media-amazon.com/images/I/61rXScTFPKL._AC_UY218_.jpg
Acer Nitro 5 Gaming Laptop Intel core i7 11th Gen (16 GB/ 512 GB SSD/ NVIDIA® GeForce RTX 3050 Ti/ Windows 11 Home/144hz) AN515-57 with 39.6 cm (15.6 inches) IPS Display / 2.2 Kgs ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2NjYxMzExOTYyMDU1NTU2OjE2NzYwMTc0MjY6c3BfbXRmOjIwMTEwNDYyOTY1Mzk4OjowOjo&url=%2FAcer-NVIDIA%25C2%25AE-GeForce-Windows-AN515-57%2Fdp%2FB0B9YBHNTP%2Fref%3Dsr_1_91_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017425%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹82,990",4.6 out of 5 stars,11,https://m.media-amazon.com/images/I/81-sGMkTFYL._AC_UY218_.jpg
"(Renewed) HP Zbook Mini Server Laptop Intel E3- 1505M v6 Processor, 32 GB Ram & 1TB SSD, 15.6 Inches with Nvidia Quadro M1200 Graphic Card Notebook Computer ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2NjYxMzExOTYyMDU1NTU2OjE2NzYwMTc0MjY6c3BfbXRmOjIwMTEzMDU2OTcxMjk4OjowOjo&url=%2FRenewed-Processor-Graphic-Notebook-Computer%2Fdp%2FB0BSP2JSVZ%2Fref%3Dsr_1_92_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017425%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹56,990",,,https://m.media-amazon.com/images/I/51Ls+4BMv7L._AC_UY218_.jpg
"HP Victus Gaming Latest 12th Gen Intel Core i5 Processor 15.6 inch(39.6 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/GTX 1650 4GB Graphics/144Hz/BL KB/Win 11/MSO/B&O/Alexa/Xbox Pass), 15-fa0070TX ",https://www.amazon.in//HP-Victus-Processor-Graphics-15-fa0070TX/dp/B0B74ZY9R1/ref=sr_1_93?keywords=HP+Laptop&qid=1676017425&sr=8-93,"₹67,990",4.1 out of 5 stars,359,https://m.media-amazon.com/images/I/81fHv7TiTiL._AC_UY218_.jpg
"HP Victus AMD Ryzen 5-5600H 15.6 inch(39.6 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/RTX 3050 4GB Graphics/144Hz/9ms Response Time/Win 11/MSO/Backlit KB/B&O Audio/Xbox Pass(30 Day)),15-fb0050AX ",https://www.amazon.in//HP-5-5600H-Graphics-Response-15-fb0050AX/dp/B0B5R97495/ref=sr_1_94?keywords=HP+Laptop&qid=1676017425&sr=8-94,"₹67,600",4.4 out of 5 stars,2,https://m.media-amazon.com/images/I/61C1eSRsptL._AC_UY218_.jpg
"(Renewed) HP EliteBook 840 G2, Intel Core i5-5300U up to 2.3 GHz, 8GB RAM, 500 GB SATA Windows 10 Pro ",https://www.amazon.in//HP-EliteBook-i5-5300U-Computer-Windows/dp/B07NV1WJ3P/ref=sr_1_95?keywords=HP+Laptop&qid=1676017425&sr=8-95,"₹16,892",3.2 out of 5 stars,295,https://m.media-amazon.com/images/I/61hAoYBw8vL._AC_UY218_.jpg
"HP Chromebook MediaTek Kompanio 500 11.6 inch(29.5 cm) HD, Anti -Glare, Touchscreen Laptop(4 GB LPDDR4/64 GB EMMC Storage/Chrome OS/Dual Speakers/Ash Gray/1.07 Kg)-11a-na0004MU ",https://www.amazon.in//HP-Chromebook-MediaTek-Touchscreen-11a-na0004MU/dp/B09GKQRLF2/ref=sr_1_96?keywords=HP+Laptop&qid=1676017425&sr=8-96,"₹20,691",3.7 out of 5 stars,144,https://m.media-amazon.com/images/I/61VAYFFwf4L._AC_UY218_.jpg
"HP G8 6E3Z1PA Ryzen 3 Dual Core AMD Ryzen 3 3250U - (8 GB/512 GB SSD/DOS) 245 G8 Laptop (14 inch, Black, 1.94 kg) ",https://www.amazon.in//HP-6E3Z1PA-Ryzen-Dual-3250U/dp/B0BS1GD36N/ref=sr_1_97?keywords=HP+Laptop&qid=1676017425&sr=8-97,"₹26,190",,,https://m.media-amazon.com/images/I/41773Soe4-L._AC_UY218_.jpg
"(Renewed) HP Probook x360 11 G2 EE Multi-Touch 2-in-1 Laptop Intel Core i3 - m3-7Y30 7th Generation Dual-Core Processor, Win 10 pro,4 GB Ram & 256 GB SSD, 11.6 Inches (Ultra Slim 1.45KG) ",https://www.amazon.in//Renewed-HP-Probook-Multi-Touch-Laptop/dp/B0BH4F7R95/ref=sr_1_98?keywords=HP+Laptop&qid=1676017425&sr=8-98,"₹21,990",3.4 out of 5 stars,5,https://m.media-amazon.com/images/I/41HjNEeVZEL._AC_UY218_.jpg
"HP 15s 11th Gen Intel Core i5 8GB RAM/512GB SSD 15.6 inches/39.6cm FHD, IPS, Micro-Edge, Anti-Glare Display/NVIDIA GeForce MX450 Graphics/Windows 11/Alexa/MSO 2021/1.75Kg, 15s-du3519TX, Natural Silver ",https://www.amazon.in//HP-Micro-Edge-Anti-Glare-Graphics-15s-du3519TX/dp/B09Y91PGBC/ref=sr_1_99?keywords=HP+Laptop&qid=1676017425&sr=8-99,"₹58,490",3.8 out of 5 stars,16,https://m.media-amazon.com/images/I/81WJR8YFnnL._AC_UY218_.jpg
HP 11th Gen Intel Core i3 15.6 inches(39.6cm) FHD Laptop (8GB RAM/1TB HDD/ UHD Graphics/ Windows 10 Home/ Alexa Built-in/MS Office/ 1.75kg/ Jet Black) - 15s-du3055TU ,https://www.amazon.in//HP-inches-Laptop-Graphics-Windows/dp/B09JB6BBW7/ref=sr_1_100?keywords=HP+Laptop&qid=1676017425&sr=8-100,"₹39,990",3.5 out of 5 stars,93,https://m.media-amazon.com/images/I/41MUtxTuhxL._AC_UY218_.jpg
"ASUS TUF Gaming F15, 15.6""(39.62 cms) FHD 144Hz, Intel Core i5-11400H 11th Gen, RTX 3050 4GB Graphics, Gaming Laptop (8GB/512GB SSD/90WHrs Battery/Windows 11/Office 2021/Black/2.3 kg) FX506HC-HN089WS ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2NjYxMzExOTYyMDU1NTU2OjE2NzYwMTc0MjY6c3BfYnRmOjIwMTEwNDYyOTY0OTk4OjowOjo&url=%2FASUS-i5-11400H-RTX-3050-Graphics-FX506HC-HN089WS%2Fdp%2FB0B3DMMS9L%2Fref%3Dsr_1_101_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017425%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹69,990",4.1 out of 5 stars,54,https://m.media-amazon.com/images/I/91zVSkGGZbS._AC_UY218_.jpg
"MSI GF63 Thin, Intel 11th Gen. i5-11400H, 40CM FHD 144Hz Gaming Laptop (8GB/512GB NVMe SSD/ Windows 11 Home/NVIDIA RTX 3050 4GB GDDR6/Black/1.86Kg), 11UC-867IN ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2NjYxMzExOTYyMDU1NTU2OjE2NzYwMTc0MjY6c3BfYnRmOjIwMTEwNDYyOTY0Mzk4OjowOjo&url=%2FMSI-i5-11400H-Gaming-Windows-11UC-867IN%2Fdp%2FB0BGZN7FWV%2Fref%3Dsr_1_102_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017425%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹58,990",4.0 out of 5 stars,8,https://m.media-amazon.com/images/I/71BCum1YVzL._AC_UY218_.jpg
"ASUS Zenbook 14 Flip OLED (2022), 14-inch (35.56 cm) 2.8K OLED Touch 90Hz, AMD Ryzen 5 5600H, 2-in-1 Laptop (16GB/512GB SSD/Office 2021/Windows 11/Integrated Graphics/Black/1.4 kg), UN5401QA-KN511WS ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2MTUyMDY0ODM1NDY0MjEzOjE2NzYwMTc0Mjk6c3BfYXRmX25leHQ6MjAwODY0NTY0ODM4OTg6OjA6Og&url=%2FASUS-Zenbook-Integrated-Graphics-UN5401QA-KN511WS%2Fdp%2FB09V5JNFVM%2Fref%3Dsr_1_97_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017429%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"₹97,990",3.4 out of 5 stars,11,https://m.media-amazon.com/images/I/61-4CzqZWTL._AC_UY218_.jpg
"HP 14s, Ryzen 7- 5700U 16GB RAM/512GB SSD 14-inches (35.6 cm) FHD, IPS, Micro-Edge Display/AMD Radeon Graphics/Alexa/Win 11/Backlit KB/Dual Speakers/MSO 2021/1.46 Kg, 14s- fy1005AU , Windows 11 Home ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2MTUyMDY0ODM1NDY0MjEzOjE2NzYwMTc0Mjk6c3BfYXRmX25leHQ6MjAwODM0MTQ5MDczOTg6OjA6Og&url=%2FHP-14-inches-Micro-Edge-14s-fy1005AU%2Fdp%2FB0B58W9TH1%2Fref%3Dsr_1_98_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017429%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"₹55,990",4.0 out of 5 stars,43,https://m.media-amazon.com/images/I/9128rLQ0+DL._AC_UY218_.jpg
"HP 250 G8 (6G9R1PA) Laptop (Intel Core i3/ 11th Gen/ 8GB RAM/ 512 GB SSD/ DOS/ 15.6 inch Display/ 1 Year Warranty), Black ",https://www.amazon.in//HP-6G9R1PA-Laptop-Display-Warranty/dp/B0B5RBWMP2/ref=sr_1_99?keywords=HP+Laptop&qid=1676017429&sr=8-99,"₹35,033",2.7 out of 5 stars,2,https://m.media-amazon.com/images/I/51UwCnYvtrL._AC_UY218_.jpg
"HP Pavilion x360 11th Gen Intel Core i3 14 inch(35.6 cm)FHD,IPS,Multitouch 2in1 Laptop(8GB RAM/512GB SSD/Backlit KB/Intel UHD Graphics/Pen/Alexa Built-in/Win 11 Home/MSO/1.52Kg)14-dy0208TU,Spruce Blue ",https://www.amazon.in//HP-Pavilion-Multitouch-Graphics-14-dy0208TU/dp/B09Y9B4BYK/ref=sr_1_100?keywords=HP+Laptop&qid=1676017429&sr=8-100,"₹54,590",3.8 out of 5 stars,16,https://m.media-amazon.com/images/I/71NG3N6mJ3L._AC_UY218_.jpg
"Hp Pavilion Gaming 15-Amd Ryzen 5 15.6 Inches Micro-Edge, Ips, Anti-Glare, Fhd Display (8Gb Ram/512 Gb Ssd/144 Hz/ Rtx 3050Ti 4Gb Graphics/B&O Audio/Windows 11 Home/Ms Office)15-Ec2048Ax, Shadow Black ",https://www.amazon.in//Pavilion-Micro-Edge-Anti-Glare-Graphics-15-Ec2048Ax/dp/B09SQ2KK4B/ref=sr_1_102?keywords=HP+Laptop&qid=1676017429&sr=8-102,"₹64,499",4.0 out of 5 stars,37,https://m.media-amazon.com/images/I/51DmOWr3rnL._AC_UY218_.jpg
"(Renewed) HP 14s, 11th Gen Intel Core i3-1115G4 14 inch(35.6cm) Anti-Glare FHD Laptop(8GB RAM/512 GB SSD/Intel UHD Graphics/Win 11/Alexa Built-in/Dual Speakers/MSO) 14s-dy2508TU ",https://www.amazon.in//HP-i3-1115G4-Anti-Glare-Graphics-14s-dy2508TU/dp/B0BS1J6VMS/ref=sr_1_103?keywords=HP+Laptop&qid=1676017429&sr=8-103,"₹35,949",,,https://m.media-amazon.com/images/I/81zoyHn5uJL._AC_UY218_.jpg
HP Pavilion 15 AMD Ryzen 5- 8GB/512GB SSD 15.6 inches (39.6 cm) IPS Micro-Edge Anti-Glare FHD Laptop/Backlit Kb/Alexa/B&O Audio/Fast Charge/Win 10/3D Metal Design/MSO 2019/1.75 Kg-15-Eh1101AU ,https://www.amazon.in//HP-Pavilion-Micro-Edge-Anti-Glare-15-eh1101AU/dp/B09DGCZXQB/ref=sr_1_104?keywords=HP+Laptop&qid=1676017429&sr=8-104,"₹64,000",4.3 out of 5 stars,381,https://m.media-amazon.com/images/I/91JqVvkdJWL._AC_UY218_.jpg
"HP 14 11th Gen Intel Core i5 Processor 14 inches HD Laptop, 8GB/512GB SSD/Windows 10/MS Office (Natural Silver/1.46Kg), 14s-dq2535TU ",https://www.amazon.in//HP-Processor-Windows-Natural-14s-dq2535TU/dp/B0928NL6F3/ref=sr_1_105?keywords=HP+Laptop&qid=1676017429&sr=8-105,"₹61,500",4.2 out of 5 stars,"1,206",https://m.media-amazon.com/images/I/71bJqS8ZLTL._AC_UY218_.jpg
ASIN ,https://www.amazon.in//HP-EliteBook-Notebook-A10-8700B-Professional/dp/B07JNH1XQJ/ref=sr_1_106?keywords=HP+Laptop&qid=1676017429&sr=8-106,"₹19,729",3.1 out of 5 stars,23,https://m.media-amazon.com/images/I/61Ce4bduXnL._AC_UY218_.jpg
"(Renewed) HP Zbook Mini Server Laptop Intel E3- 1505M v6 Processor, 4 GB Ram & 256 GB SSD, 15.6 Inches with Nvidia Quadro M1200 Graphic Card Notebook Computer ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2MTUyMDY0ODM1NDY0MjEzOjE2NzYwMTc0Mjk6c3BfbXRmOjIwMTEzMDU2OTcyNTk4OjowOjo&url=%2FRenewed-Processor-Graphic-Notebook-Computer%2Fdp%2FB0BSNZTPQD%2Fref%3Dsr_1_107_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017429%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹47,990",,,https://m.media-amazon.com/images/I/51Ls+4BMv7L._AC_UY218_.jpg
"MSI GF63 Thin, Intel 10th Gen. i5-10500H, 40CM FHD 144Hz Gaming Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Nvidia GTX1650 4GB GDDR6/Black/1.86Kg), 10SC-848IN ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2MTUyMDY0ODM1NDY0MjEzOjE2NzYwMTc0Mjk6c3BfbXRmOjIwMTEwNDYyOTYzODk4OjowOjo&url=%2FMSI-i5-10500H-Windows-GTX1650-10SC-848IN%2Fdp%2FB0B917J4TY%2Fref%3Dsr_1_108_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017429%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹60,700",4.1 out of 5 stars,26,https://m.media-amazon.com/images/I/71bTH6keX+L._AC_UY218_.jpg
"HP Victus AMD Ryzen 5-5600H 15.6 inches/39.6 cm FHD Gaming Laptop (8GB RAM/512GB SSD/GTX 1650 4GB Graphics/144Hz/9ms Response Time/Windows 11/MSO/Backlit KB/B&O Audio/Xbox Pass, 30 Day) , 15-fb0040AX ",https://www.amazon.in//HP-5-5600H-Graphics-Response-15-fb0040AX/dp/B0B5RDSSWR/ref=sr_1_109_mod_primary_new?keywords=HP+Laptop&qid=1676017429&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-109,"₹59,280",3.9 out of 5 stars,3,https://m.media-amazon.com/images/I/61C1eSRsptL._AC_UY218_.jpg
"HP Pavilion Plus, 12th Gen Intel Core i5 16GB RAM/512GB SSD 14 inch(35.6 cm) Creator Laptop Eye Safe Display/Intel Iris Xe Graphics/Backlit KB/B&O/FPR/Win 11/Alexa/MSO,14-eh0021TU Silver ",https://www.amazon.in//HP-Pavilion-Display-Graphics-14-eh0021TU/dp/B0B3N7GVS6/ref=sr_1_110?keywords=HP+Laptop&qid=1676017429&sr=8-110,"₹76,020",3.8 out of 5 stars,35,https://m.media-amazon.com/images/I/818DJnMrBNL._AC_UY218_.jpg
"HP Pavilion Gaming 11th Gen Intel Core i5 15.6""(39.6cm) FHD Gaming Laptop (8GB RAM/512GB SSD/RTX 3050 4GB Graphics/144 Hz/B&O/Windows 10 Home/MS Office/2.23Kg), 15-dk2012TX, Black ",https://www.amazon.in//HP-Pavilion-Graphics-Windows-15-dk2012TX/dp/B09J2GR7X3/ref=sr_1_111?keywords=HP+Laptop&qid=1676017429&sr=8-111,"₹71,990",3.9 out of 5 stars,38,https://m.media-amazon.com/images/I/51DmOWr3rnL._AC_UY218_.jpg
"HP Pavilion 15 12th Gen Intel Core i5 16GB SDRAM/512GB SSD 15.6 inch(39.6Cm) FHD,IPS,Anti-Glare, Windows 11 Home, Eyesafe Display/Alexa/Backlit KB/FPR/MSO 2021/1.75Kg, 15-Eg2036tu, Natural Silver ",https://www.amazon.in//HP-Pavilion-Anti-Glare-Windows-15-Eg2036tu/dp/B09Y996MQN/ref=sr_1_112?keywords=HP+Laptop&qid=1676017429&sr=8-112,"₹74,508",3.9 out of 5 stars,42,https://m.media-amazon.com/images/I/61Lh64FYeQL._AC_UY218_.jpg
(Renewed) HP 348 G4 NOTEBOOK (Core i7 7th Gen/ 8GB/ 256GB SSD/ WEBCAM/ 14''/ WIN 10 PRO) 1 Year Warranty ,https://www.amazon.in//Renewed-HP-NOTEBOOK-WEBCAM-Warranty/dp/B0BTLBXSNF/ref=sr_1_113?keywords=HP+Laptop&qid=1676017429&sr=8-113,"₹22,000",,,https://m.media-amazon.com/images/I/61rXScTFPKL._AC_UY218_.jpg
"HP Chromebook x360 Intel Celeron N4120 14 inch(35.6 cm) Micro-Edge, Touchscreen, 2-in-1 Laptop (4GB RAM/64GB eMMC/Chrome OS 64/UHD Graphics,1.49kg), 14a-ca0504TU ",https://www.amazon.in//HP-Chromebook-Micro-Edge-Touchscreen-14a-ca0504TU/dp/B09QQN2M4G/ref=sr_1_114?keywords=HP+Laptop&qid=1676017429&sr=8-114,"₹27,490",3.9 out of 5 stars,76,https://m.media-amazon.com/images/I/913EVH+e3tL._AC_UY218_.jpg
(Renewed) HP 840g3 Elitebook Ultra Light 1.5 KG Hybrid (6th Gen Intel Core i5 - 6300U /8 GB/256 GB SSD/ 500GB HDD/Windows 10 Pro/Silver /14 Inch Screen) ,https://www.amazon.in//Renewed-HP-840g3-Elitebook-Hybrid/dp/B09F6FYGVG/ref=sr_1_115?keywords=HP+Laptop&qid=1676017429&sr=8-115,"₹21,073",3.1 out of 5 stars,30,https://m.media-amazon.com/images/I/61zUVkVjM8L._AC_UY218_.jpg
"HP Victus Gaming Latest AMD Ryzen 5 5600H Processor 16.1 inch(40.9 cm) FHD Gaming Laptop (8Gb RAM/512 Gb SSD/144 Hz/Geforce GTX 1650/Alexa/B&O/Backlit KB/Win 11/MSO/Xbox Game Pass),16-E0301Ax ",https://www.amazon.in//Processor-Geforce-Backlit-Keyboard-16-E0301Ax/dp/B09RX35BKN/ref=sr_1_116?keywords=HP+Laptop&qid=1676017429&sr=8-116,"₹62,490",4.3 out of 5 stars,938,https://m.media-amazon.com/images/I/818vGJO+jeL._AC_UY218_.jpg
Hp Envy 13 X360 Amd Ryzen 5 5600U 13.3 Inches Fhd 400 Nits Gorilla Glass Touch 2In1 Laptop(16Gb/512Gb Ssd/B&O Audio/Windows 11 Home/Fast Charge/Ms Office/Alexa/Pen/Fpr/1.32 Kg/Nightfall Black)Ay1035Au ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2MTUyMDY0ODM1NDY0MjEzOjE2NzYwMTc0Mjk6c3BfYnRmOjIwMDg2NDI0NzMzNDk4OjowOjo&url=%2FInches-Gorilla-Windows-Nightfall-Ay1035Au%2Fdp%2FB09Q3J26DV%2Fref%3Dsr_1_117_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017429%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹85,000",4.4 out of 5 stars,22,https://m.media-amazon.com/images/I/71RM8lCKlQL._AC_UY218_.jpg
"(Renewed)HP Probookx360 11 G2 EE Multi-Touch 2-in-1 Laptop Intel Core i3,m3-7Y30 7th Generation Dual-Core Processor,Windows 10 Pro, 8GB Ram&256 GB SSD, 11.6""( 30 cm) Ultra Slim & Feather Light 1.45KG ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2MTUyMDY0ODM1NDY0MjEzOjE2NzYwMTc0Mjk6c3BfYnRmOjIwMDgyNTE5ODAxNTk4OjowOjo&url=%2FRenewed-HP-Probook-Multi-Touch-Laptop%2Fdp%2FB0BH4FB9JK%2Fref%3Dsr_1_118_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017429%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹23,990",4.6 out of 5 stars,3,https://m.media-amazon.com/images/I/41HjNEeVZEL._AC_UY218_.jpg
"ASUS ROG Flow X13 (2022) RX 6850M XT eGPU, 13.4"" (34.03 cm) UHD+ Touch, AMD, Ryzen 7 6800HS, Integrated Graphics, 2-in-1 Gaming Laptop (16GB/1TB SSD/Win 11/Office 2021/Black/1.3 Kg), GV301RA-LI030WS ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NTc0MjUxNjE0NjI0MTIxOjE2NzYwMTc0MzM6c3BfYXRmX25leHQ6MjAxMTY2MjM5MTI4OTg6OjA6Og&url=%2FASUS-6800HS-Integrated-Graphics-GV301RA-LI030WS%2Fdp%2FB0BCKNDQMH%2Fref%3Dsr_1_113_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017433%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"₹2,47,990",,,https://m.media-amazon.com/images/I/61C3EKueb1L._AC_UY218_.jpg
"MSI Katana GF66, Intel 12th Gen. i5-12450H, 40CM FHD 144 Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia RTX3060 6GB GDDR6/Black/2.25Kg), 12UE-1001IN ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NTc0MjUxNjE0NjI0MTIxOjE2NzYwMTc0MzM6c3BfYXRmX25leHQ6MjAxMTA0NjI5NjU1OTg6OjA6Og&url=%2FMSI-i5-12450H-Windows-RTX3060-12UE-1001IN%2Fdp%2FB0B8ZY4SKQ%2Fref%3Dsr_1_114_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017433%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"₹85,990",4.0 out of 5 stars,8,https://m.media-amazon.com/images/I/81c+XOq0b+L._AC_UY218_.jpg
"HP 15s-11th Gen Intel Core i3- 8GB RAM/512GB SSD 15.6 inches(39.6cm) FHD, Micro-Edge, Anti-Glare Display UHD Graphics/Alexa/Dual Speakers/Fast Charge/Win 11/Windows MS Office, 15s- fr2508TU ",https://www.amazon.in//HP-15s-11th-Micro-Edge-Anti-Glare-Graphics/dp/B09S3S2DZV/ref=sr_1_115?keywords=HP+Laptop&qid=1676017433&sr=8-115,"₹42,100",4.1 out of 5 stars,186,https://m.media-amazon.com/images/I/81jdJXOC3tL._AC_UY218_.jpg
"HP Pavilion 15 AMD Ryzen 5-5625U, 16GB RAM/512GB SSD 15.6inch(39.6 cm) FHD IPS Micro-Edge Display/Radeon Graphics/Backlit Kb/Windows 11 Home/Alexa/B&O Audio/Office 2021,15-Eh2024au ",https://www.amazon.in//HP-Pavilion-15-6inch-Micro-Edge-15-Eh2024au/dp/B09V1DZDRN/ref=sr_1_116?keywords=HP+Laptop&qid=1676017433&sr=8-116,"₹65,000",4.0 out of 5 stars,69,https://m.media-amazon.com/images/I/81VKTDF2ySL._AC_UY218_.jpg
"HP Pavilion 14 11th Gen Intel Core i5 14 inch(35.6 cm) Laptop, 8GB RAM/512GB SSD FHD IPS Micro-Edge Display/Iris Xe Graphics/Backlit KB/B&O Audio/Alexa/Windows 11 Home/Thin & Light/1.41kg, 14-dv1000TU ",https://www.amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv1000TU/dp/B09KGQY5BS/ref=sr_1_117?keywords=HP+Laptop&qid=1676017433&sr=8-117,"₹64,400",4.1 out of 5 stars,243,https://m.media-amazon.com/images/I/61JSa4CzBBL._AC_UY218_.jpg
"HP 15s 11th Gen Intel Core i3-8GB RAM/512GB SSD 15.6 inch(39.6 cm) Laptop, HD, Micro-Edge Display/ Windows 11/ MS Office/ Natural Silver/ 1.75kg - 15s-du3564TU ",https://www.amazon.in//HP-Micro-Edge-Display-Windows-Natural/dp/B09KLZJDT6/ref=sr_1_118?keywords=HP+Laptop&qid=1676017433&sr=8-118,"₹43,100",4.2 out of 5 stars,324,https://m.media-amazon.com/images/I/81Ln6w1hqtL._AC_UY218_.jpg
"HP 245 G8 AMD Ryzen 3 - 3300U 14 inches(35cm) Business Laptop 4GB RAM/1TB HDD/Windows 10 /1366 X 768 HD/Radeon Vega 8 Graphics/NO ODD (1.52kg, Dark Ash Silver) 2021 Model - 366C9PA ",https://www.amazon.in//HP-245-G8-AMD-Ryzen/dp/B092HMYLLN/ref=sr_1_119?keywords=HP+Laptop&qid=1676017433&sr=8-119,"₹33,600",3.2 out of 5 stars,123,https://m.media-amazon.com/images/I/3192ObJ8rZL._AC_UY218_.jpg
(Renewed) HP ELITEBOOK 840 G3 (Intel CORE I5 6TH GEN/8GB/256GB SSD/WEBCAM/14'' (35 cm) Touch/Windows 10 Pro) ,https://www.amazon.in//Renewed-HP-ELITEBOOK-840-WEBCAM/dp/B0B28GBQRP/ref=sr_1_120?keywords=HP+Laptop&qid=1676017433&sr=8-120,"₹22,000",3.3 out of 5 stars,5,https://m.media-amazon.com/images/I/41MhVpjUhFL._AC_UY218_.jpg
"HP Pavilion 15 12Th Gen Intel Core I5 16Gb Sdram/512Gb Ssd 15.6 Inches Fhd,IPS,Anti-Glare,Eyesafe Display/Alexa/Backlit Kb/Fpr/Windows 11 Home/Mso 2021/1.75Kg, 15-Eg2035Tu, Fog Blue ",https://www.amazon.in//Pavilion-Anti-Glare-Eyesafe-Display-15-Eg2035Tu/dp/B09Y985TSS/ref=sr_1_121?keywords=HP+Laptop&qid=1676017433&sr=8-121,"₹74,990",3.9 out of 5 stars,45,https://m.media-amazon.com/images/I/711XV47JPEL._AC_UY218_.jpg
"HP 14 (2021) Thin & Light 11th Gen Intel Core i3 Laptop with Alexa Built-in, 8GB RAM, 512GB SSD, (14-inch) 35.56 cm FHD Screen, Windows 10, MS Office (14s-dr2015TU) ",https://www.amazon.in//HP-Laptop-14-inch-Windows-14s-dr2015TU/dp/B093L3TV59/ref=sr_1_122?keywords=HP+Laptop&qid=1676017433&sr=8-122,"₹45,700",4.2 out of 5 stars,212,https://m.media-amazon.com/images/I/71bJqS8ZLTL._AC_UY218_.jpg
